2026/02/11 22:19:09 [INFO] SERVER_START: Crypto App started - Success: true | Details: map[args:[./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key] version:1.0.0 working_dir:/home/aleksa/Desktop/ZastitaInformacijaProjekat]
2026/02/11 22:31:10 [INFO] SERVER_START: TCP Server started successfully - Success: true | Details: map[address::5555 output_dir:./received]
2026/02/11 22:31:10 [INFO] SERVER_START: TCP Server started successfully - Success: true | Details: map[address::5555 output_dir:./received]
2026/02/11 22:31:10 [INFO] SERVER_START: Server accept loop started - Success: true | Details: map[address::5555]
2026/02/11 22:31:10 [INFO] SERVER_START: Server accept loop started - Success: true | Details: map[address::5555]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: New client connected - Success: true | Details: map[address:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: New client connected - Success: true | Details: map[address:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: Client algorithms - Success: true | Details: map[algorithms:LEA-PCBC,SHA256 remote_addr:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: Client algorithms - Success: true | Details: map[algorithms:LEA-PCBC,SHA256 remote_addr:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: Handshake successful - Success: true | Details: map[remote_addr:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: Handshake successful - Success: true | Details: map[remote_addr:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] RECEIVE_FILE: File transfer started - Success: true | Details: map[remote_addr:192.168.1.16:55105 start_info:image.jpg|7212|344]
2026/02/11 22:31:51 [INFO] RECEIVE_FILE: File transfer started - Success: true | Details: map[remote_addr:192.168.1.16:55105 start_info:image.jpg|7212|344]
2026/02/11 22:31:51 [INFO] RECEIVE_FILE: File transfer completed - Success: true | Details: map[algorithm:LEA-PCBC bytes_received:7212 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55105 temp_file:received/temp_1770845511160633930.enc]
2026/02/11 22:31:51 [INFO] RECEIVE_FILE: File transfer completed - Success: true | Details: map[algorithm:LEA-PCBC bytes_received:7212 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55105 temp_file:received/temp_1770845511160633930.enc]
2026/02/11 22:31:51 [INFO] RECEIVE_FILE: File received from client - Success: true | Details: map[algorithm:LEA-PCBC hash_algorithm:SHA-256 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55105 temp_file:received/temp_1770845511160633930.enc]
2026/02/11 22:31:51 [INFO] RECEIVE_FILE: File received from client - Success: true | Details: map[algorithm:LEA-PCBC hash_algorithm:SHA-256 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55105 temp_file:received/temp_1770845511160633930.enc]
2026/02/11 22:31:51 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[algorithm:LEA-PCBC input_file:received/temp_1770845511160633930.enc output_file:received/image.jpg]
2026/02/11 22:31:51 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[algorithm:LEA-PCBC input_file:received/temp_1770845511160633930.enc output_file:received/image.jpg]
2026/02/11 22:31:51 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[file_size:7212 input_file:received/temp_1770845511160633930.enc key_size:128 output_file:received/image.jpg]
2026/02/11 22:31:51 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[file_size:7212 input_file:received/temp_1770845511160633930.enc key_size:128 output_file:received/image.jpg]
2026/02/11 22:31:51 [INFO] DECRYPT: Metadata extracted - Success: true | Details: map[algorithm:LEA-PCBC encrypted_size:6864 hash_algorithm:SHA-256 hash_present:true iv_present:true metadata_size:348 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg]
2026/02/11 22:31:51 [INFO] DECRYPT: Metadata extracted - Success: true | Details: map[algorithm:LEA-PCBC encrypted_size:6864 hash_algorithm:SHA-256 hash_present:true iv_present:true metadata_size:348 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg]
2026/02/11 22:31:51 [INFO] VERIFY_HASH: Starting hash verification of encrypted file - Success: true | Details: map[algorithm:SHA-256 expected_hash:e053c77058612b94...]
2026/02/11 22:31:51 [INFO] VERIFY_HASH: Starting hash verification of encrypted file - Success: true | Details: map[algorithm:SHA-256 expected_hash:e053c77058612b94...]
2026/02/11 22:31:51 [INFO] VERIFY_HASH: Hash verification for temp_1770845511160633930.enc - SUCCESS - Success: true | Details: map[actual_hash:e053c77058612b94c18e97ed1626d29226bea475e6670975ffcea658940331a5 expected_hash:e053c77058612b94c18e97ed1626d29226bea475e6670975ffcea658940331a5 file_path:received/temp_1770845511160633930.enc match:true]
2026/02/11 22:31:51 [INFO] VERIFY_HASH: Hash verification for temp_1770845511160633930.enc - SUCCESS - Success: true | Details: map[actual_hash:e053c77058612b94c18e97ed1626d29226bea475e6670975ffcea658940331a5 expected_hash:e053c77058612b94c18e97ed1626d29226bea475e6670975ffcea658940331a5 file_path:received/temp_1770845511160633930.enc match:true]
2026/02/11 22:31:51 [INFO] VERIFY_HASH: ✅ Hash verification successful - file integrity confirmed - Success: true | Details: map[file:received/temp_1770845511160633930.enc]
2026/02/11 22:31:51 [INFO] VERIFY_HASH: ✅ Hash verification successful - file integrity confirmed - Success: true | Details: map[file:received/temp_1770845511160633930.enc]
2026/02/11 22:31:51 [INFO] DECRYPT: Using LEA-PCBC algorithm for decryption - Success: true | Details: map[iv_present:true]
2026/02/11 22:31:51 [INFO] DECRYPT: Using LEA-PCBC algorithm for decryption - Success: true | Details: map[iv_present:true]
2026/02/11 22:31:51 [INFO] DECRYPT: IV extracted from metadata - Success: true | Details: map[iv_hex:a97b19fdd0f9280a... iv_size:16]
2026/02/11 22:31:51 [INFO] DECRYPT: IV extracted from metadata - Success: true | Details: map[iv_hex:a97b19fdd0f9280a... iv_size:16]
2026/02/11 22:31:51 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 input_file:received/temp_1770845511160633930.enc iv_used:true original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg transfer_verified:true]
2026/02/11 22:31:51 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 input_file:received/temp_1770845511160633930.enc iv_used:true original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg transfer_verified:true]
2026/02/11 22:31:51 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 iv_used:true transfer_verified:true]
2026/02/11 22:31:51 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 iv_used:true transfer_verified:true]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: Client disconnected - Success: true | Details: map[remote_addr:192.168.1.16:55105]
2026/02/11 22:31:51 [INFO] CLIENT_CONNECT: Client disconnected - Success: true | Details: map[remote_addr:192.168.1.16:55105]
2026/02/11 22:49:00 [INFO] SERVER_START: Crypto App started - Success: true | Details: map[args:[./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key] version:1.0.0 working_dir:/home/aleksa/Desktop/ZastitaInformacijaProjekat]
2026/02/11 22:49:00 [INFO] SERVER_START: Crypto App started - Success: true | Details: map[args:[./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key] version:1.0.0 working_dir:/home/aleksa/Desktop/ZastitaInformacijaProjekat]
2026/02/11 22:49:00 [INFO] CLI_COMMAND: Executing command: server - Success: true | Details: map[arg_count:8 full_command:./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key]
2026/02/11 22:49:00 [INFO] CLI_COMMAND: Executing command: server - Success: true | Details: map[arg_count:8 full_command:./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key]
2026/02/11 22:49:00 [INFO] SERVER_START: TCP Server started via CLI - Success: true | Details: map[address::5555 key_size:128 keyfile:/home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key output_dir:./received]
2026/02/11 22:49:00 [INFO] SERVER_START: TCP Server started via CLI - Success: true | Details: map[address::5555 key_size:128 keyfile:/home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key output_dir:./received]
2026/02/11 22:49:00 [INFO] SERVER_START: TCP Server started successfully - Success: true | Details: map[address::5555 output_dir:./received]
2026/02/11 22:49:00 [INFO] SERVER_START: TCP Server started successfully - Success: true | Details: map[address::5555 output_dir:./received]
2026/02/11 22:49:00 [INFO] SERVER_START: Server accept loop started - Success: true | Details: map[address::5555]
2026/02/11 22:49:00 [INFO] SERVER_START: Server accept loop started - Success: true | Details: map[address::5555]
2026/02/11 22:49:05 [INFO] SERVER_STOP: TCP Server stopped by user - Success: true | Details: map[address::5555]
2026/02/11 22:49:05 [INFO] SERVER_STOP: TCP Server stopped by user - Success: true | Details: map[address::5555]
2026/02/11 22:49:05 [INFO] SERVER_STOP: TCP Server stopped - Success: true | Details: map[address::5555]
2026/02/11 22:49:05 [INFO] SERVER_STOP: TCP Server stopped - Success: true | Details: map[address::5555]
2026/02/11 22:52:04 [INFO] SERVER_START: Crypto App started - Success: true | Details: map[args:[./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key] version:1.0.0 working_dir:/home/aleksa/Desktop/ZastitaInformacijaProjekat]
2026/02/11 22:52:04 [INFO] SERVER_START: Crypto App started - Success: true | Details: map[args:[./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key] version:1.0.0 working_dir:/home/aleksa/Desktop/ZastitaInformacijaProjekat]
2026/02/11 22:52:04 [INFO] CLI_COMMAND: Executing command: server - Success: true | Details: map[arg_count:8 full_command:./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key]
2026/02/11 22:52:04 [INFO] CLI_COMMAND: Executing command: server - Success: true | Details: map[arg_count:8 full_command:./crypto-cli server --address :5555 --output ./received --keyfile /home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key]
2026/02/11 22:52:04 [INFO] SERVER_START: TCP Server started via CLI - Success: true | Details: map[address::5555 key_size:128 keyfile:/home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key output_dir:./received]
2026/02/11 22:52:04 [INFO] SERVER_START: TCP Server started via CLI - Success: true | Details: map[address::5555 key_size:128 keyfile:/home/aleksa/Desktop/ZastitaInformacijaProjekat/test.key output_dir:./received]
2026/02/11 22:52:04 [INFO] SERVER_START: TCP Server started successfully - Success: true | Details: map[address::5555 output_dir:./received]
2026/02/11 22:52:04 [INFO] SERVER_START: TCP Server started successfully - Success: true | Details: map[address::5555 output_dir:./received]
2026/02/11 22:52:04 [INFO] SERVER_START: Server accept loop started - Success: true | Details: map[address::5555]
2026/02/11 22:52:04 [INFO] SERVER_START: Server accept loop started - Success: true | Details: map[address::5555]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: New client connected - Success: true | Details: map[address:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: New client connected - Success: true | Details: map[address:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: Client algorithms - Success: true | Details: map[algorithms:LEA-PCBC,SHA256 remote_addr:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: Client algorithms - Success: true | Details: map[algorithms:LEA-PCBC,SHA256 remote_addr:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: Handshake successful - Success: true | Details: map[remote_addr:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: Handshake successful - Success: true | Details: map[remote_addr:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] RECEIVE_FILE: File transfer started - Success: true | Details: map[remote_addr:192.168.1.16:55150 start_info:image.jpg|7212|344]
2026/02/11 22:52:14 [INFO] RECEIVE_FILE: File transfer started - Success: true | Details: map[remote_addr:192.168.1.16:55150 start_info:image.jpg|7212|344]
2026/02/11 22:52:14 [INFO] RECEIVE_FILE: File transfer completed - Success: true | Details: map[algorithm:LEA-PCBC bytes_received:7212 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55150 temp_file:received/temp_1770846734908728574.enc]
2026/02/11 22:52:14 [INFO] RECEIVE_FILE: File transfer completed - Success: true | Details: map[algorithm:LEA-PCBC bytes_received:7212 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55150 temp_file:received/temp_1770846734908728574.enc]
2026/02/11 22:52:14 [INFO] RECEIVE_FILE: File received from client - Success: true | Details: map[algorithm:LEA-PCBC hash_algorithm:SHA-256 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55150 temp_file:received/temp_1770846734908728574.enc]
2026/02/11 22:52:14 [INFO] RECEIVE_FILE: File received from client - Success: true | Details: map[algorithm:LEA-PCBC hash_algorithm:SHA-256 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg remote_addr:192.168.1.16:55150 temp_file:received/temp_1770846734908728574.enc]
2026/02/11 22:52:14 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[algorithm:LEA-PCBC input_file:received/temp_1770846734908728574.enc output_file:received/image.jpg]
2026/02/11 22:52:14 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[algorithm:LEA-PCBC input_file:received/temp_1770846734908728574.enc output_file:received/image.jpg]
2026/02/11 22:52:14 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[file_size:7212 input_file:received/temp_1770846734908728574.enc key_size:128 output_file:received/image.jpg]
2026/02/11 22:52:14 [INFO] DECRYPT: Starting file decryption - Success: true | Details: map[file_size:7212 input_file:received/temp_1770846734908728574.enc key_size:128 output_file:received/image.jpg]
2026/02/11 22:52:14 [INFO] DECRYPT: Metadata extracted - Success: true | Details: map[algorithm:LEA-PCBC encrypted_size:6864 hash_algorithm:SHA-256 hash_present:true iv_present:true metadata_size:348 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg]
2026/02/11 22:52:14 [INFO] DECRYPT: Metadata extracted - Success: true | Details: map[algorithm:LEA-PCBC encrypted_size:6864 hash_algorithm:SHA-256 hash_present:true iv_present:true metadata_size:348 original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg]
2026/02/11 22:52:14 [INFO] VERIFY_HASH: Starting hash verification of encrypted file - Success: true | Details: map[algorithm:SHA-256 expected_hash:db726868fb4fb971...]
2026/02/11 22:52:14 [INFO] VERIFY_HASH: Starting hash verification of encrypted file - Success: true | Details: map[algorithm:SHA-256 expected_hash:db726868fb4fb971...]
2026/02/11 22:52:14 [INFO] VERIFY_HASH: Hash verification for temp_1770846734908728574.enc - SUCCESS - Success: true | Details: map[actual_hash:db726868fb4fb971207de212e652cfef34ddc9351c77c8756a1dc783262cf128 expected_hash:db726868fb4fb971207de212e652cfef34ddc9351c77c8756a1dc783262cf128 file_path:received/temp_1770846734908728574.enc match:true]
2026/02/11 22:52:14 [INFO] VERIFY_HASH: Hash verification for temp_1770846734908728574.enc - SUCCESS - Success: true | Details: map[actual_hash:db726868fb4fb971207de212e652cfef34ddc9351c77c8756a1dc783262cf128 expected_hash:db726868fb4fb971207de212e652cfef34ddc9351c77c8756a1dc783262cf128 file_path:received/temp_1770846734908728574.enc match:true]
2026/02/11 22:52:14 [INFO] VERIFY_HASH: ✅ Hash verification successful - file integrity confirmed - Success: true | Details: map[file:received/temp_1770846734908728574.enc]
2026/02/11 22:52:14 [INFO] VERIFY_HASH: ✅ Hash verification successful - file integrity confirmed - Success: true | Details: map[file:received/temp_1770846734908728574.enc]
2026/02/11 22:52:14 [INFO] DECRYPT: Using LEA-PCBC algorithm for decryption - Success: true | Details: map[iv_present:true]
2026/02/11 22:52:14 [INFO] DECRYPT: Using LEA-PCBC algorithm for decryption - Success: true | Details: map[iv_present:true]
2026/02/11 22:52:14 [INFO] DECRYPT: IV extracted from metadata - Success: true | Details: map[iv_hex:68d69fa5cf8f5711... iv_size:16]
2026/02/11 22:52:14 [INFO] DECRYPT: IV extracted from metadata - Success: true | Details: map[iv_hex:68d69fa5cf8f5711... iv_size:16]
2026/02/11 22:52:14 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 input_file:received/temp_1770846734908728574.enc iv_used:true original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg transfer_verified:true]
2026/02/11 22:52:14 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 input_file:received/temp_1770846734908728574.enc iv_used:true original_file:/Users/aleksastojanovic/Desktop/zi/ZastitaInformacijaProjekat/image.jpg transfer_verified:true]
2026/02/11 22:52:14 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 iv_used:true transfer_verified:true]
2026/02/11 22:52:14 [INFO] DECRYPT: Decrypt image.jpg using LEA-PCBC - Success: true | Details: map[algorithm:LEA-PCBC file_path:received/image.jpg file_size:6839 hash_algorithm:SHA-256 iv_used:true transfer_verified:true]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: Client disconnected - Success: true | Details: map[remote_addr:192.168.1.16:55150]
2026/02/11 22:52:14 [INFO] CLIENT_CONNECT: Client disconnected - Success: true | Details: map[remote_addr:192.168.1.16:55150]
